Name	Current price	Original price	Link	Rating	Rate Count
Ram PC G.SKILL Trident Z5 RGB 64GB 6400MHz DDR5 (32GBx2) F5-6400J3239G32GX2-TZ5RK	6.150.000 VND	6.900.000 VND	https://memoryzone.com.vn/ram-pc-g-skill-trident-z5-rgb-64gb-6400mhz-ddr5-32gbx2-f5-6400j3239g32gx2-tz5rk	0	0
Ram PC G.SKILL Trident Z5 RGB 64GB 6400MHz DDR5 (32GBx2) White F5-6400J3239G32GX2-TZ5RS	6.150.000 VND	6.990.000 VND	https://memoryzone.com.vn/ram-pc-g-skill-trident-z5-rgb-64gb-6400mhz-ddr5-32gbx2-white-f5-6400j3239g32gx2-tz5rs	0	0
Ram PC G.SKILL Trident Z5 Neo RGB 64GB 6000MHz DDR5 (32GBx2) F5-6000J3238G32GX2-TZ5NR	6.200.000 VND	6.600.000 VND	https://memoryzone.com.vn/ram-pc-g-skill-trident-z5-neo-rgb-64gb-6000mhz-ddr5-32gbx2-f5-6000j3238g32gx2-tz5nr	0	0
Ram PC Corsair Dominator Platinum RGB White 64GB 5600MHz DDR5 (2x32GB) CMT64GX5M2B5600C40W	6.490.000 VND	6.990.000 VND	https://memoryzone.com.vn/ram-pc-corsair-dominator-platinum-rgb-white-64gb-5600mhz-ddr5-2x32gb-cmt64gx5m2b5600c40w	0	0
Ram PC Corsair Dominator Platinum RGB 64GB 5600MHz DDR5 (2x32GB) CMT64GX5M2B5600C40	6.490.000 VND	6.990.000 VND	https://memoryzone.com.vn/ram-pc-corsair-dominator-platinum-rgb-64gb-5600mhz-ddr5-2x32gb-cmt64gx5m2b5600c40	0	0
Ram PC Corsair Dominator Platinum RGB 64GB 6000MHz DDR5 (2x32GB) CMT64GX5M2B6000C40	6.800.000 VND	7.490.000 VND	https://memoryzone.com.vn/ram-pc-corsair-dominator-platinum-rgb-64gb-6000mhz-ddr5-2x32gb-cmt64gx5m2b6000c40	0	0
Ram PC G.SKILL Trident Z5 RGB 48GB 7200MHz DDR5 (24GBx2) Matte White F5-7200J3646F24GX2-TZ5RW	7.450.000 VND	7.890.000 VND	https://memoryzone.com.vn/ram-pc-g-skill-trident-z5-rgb-48gb-7200mhz-ddr5-24gbx2-matte-white-f5-7200j3646f24gx2-tz5rw	0	0
Ram PC G.SKILL Trident Z5 RGB 48GB 7200MHz DDR5 (24GBx2) White F5-7200J3646F24GX2-TZ5RS	7.450.000 VND	7.890.000 VND	https://memoryzone.com.vn/ram-pc-g-skill-trident-z5-rgb-48gb-7200mhz-ddr5-24gbx2-white-f5-7200j3646f24gx2-tz5rs	0	0
Ram PC G.SKILL Trident Z5 RGB 48GB 7200MHz DDR5 (24GBx2) F5-7200J3646F24GX2-TZ5RK	7.450.000 VND	7.890.000 VND	https://memoryzone.com.vn/ram-pc-g-skill-trident-z5-rgb-48gb-7200mhz-ddr5-24gbx2-f5-7200j3646f24gx2-tz5rk	0	0
Ram PC Corsair Vengeance RGB 96GB 5600MHz DDR5 (2x48GB) CMH96GX5M2B5600C40	8.150.000 VND	8.990.000 VND	https://memoryzone.com.vn/ram-pc-corsair-vengeance-rgb-96gb-5600mhz-ddr5-2x48gb-cmh96gx5m2b5600c40	0	0
Ram PC Corsair Dominator Titanium White 64GB 6600MHz DDR5 (2x32GB) CMP64GX5M2X6600C32W	8.650.000 VND	9.990.000 VND	https://memoryzone.com.vn/ram-pc-corsair-dominator-titanium-white-64gb-6600mhz-ddr5-2x32gb-cmp64gx5m2x6600c32w	0	0
Ram PC Corsair Dominator Titanium 64GB 6600MHz DDR5 (2x32GB) CMP64GX5M2X6600C32	8.650.000 VND	9.990.000 VND	https://memoryzone.com.vn/ram-pc-corsair-dominator-titanium-64gb-6600mhz-ddr5-2x32gb-cmp64gx5m2x6600c32	0	0
Ram PC Corsair Dominator Titanium White 96GB 6600MHz DDR5 (2x48GB) CMP96GX5M2B6600C32W	12.750.000 VND	13.990.000 VND	https://memoryzone.com.vn/ram-pc-corsair-dominator-titanium-white-96gb-6600mhz-ddr5-2x48gb-cmp96gx5m2b6600c32w	0	0
Ram PC Corsair Dominator Titanium 96GB 6600MHz DDR5 (2x48GB) CMP96GX5M2B6600C32	12.750.000 VND	13.990.000 VND	https://memoryzone.com.vn/ram-pc-corsair-dominator-titanium-96gb-6600mhz-ddr5-2x48gb-cmp96gx5m2b6600c32	0	0
